price,bedrooms,sqft_living,grade,bathrooms,sqft_lot,floors,waterfront,view,condition
1280000.0,5,3400,8,2.5,9500,2.0,0,1,4
452000.0,4,1580,7,1.5,7350,1.0,0,0,4
370000.0,3,1680,7,2.0,5036,1.0,0,1,4
232000.0,3,1300,7,1.75,11230,1.0,0,0,5
669950.0,5,2820,7,2.5,14062,2.0,0,0,4
397500.0,3,1510,7,2.0,6710,1.0,0,0,3
490000.0,2,1230,8,2.5,1391,2.0,0,0,3
725000.0,4,2110,9,2.0,4140,2.0,0,0,3
299000.0,3,3080,7,2.75,19635,1.0,0,2,4
625000.0,2,1490,7,1.5,5750,1.5,0,0,4
437500.0,3,2120,7,2.5,4500,2.0,0,0,3
650000.0,4,3180,9,2.5,5438,2.0,0,0,3
475000.0,2,1490,7,1.0,3825,1.0,0,0,3
342000.0,3,1930,8,2.0,11947,1.0,0,0,4
1200000.0,4,2770,10,2.5,7800,2.0,0,0,3
280000.0,3,1670,7,1.5,11610,1.0,0,0,4
240000.0,2,1330,7,1.75,7200,1.0,0,0,3
529000.0,3,1210,7,1.0,3328,1.5,0,0,4
442000.0,3,1190,7,1.0,5100,1.0,0,0,4
615000.0,2,1540,7,1.0,6872,1.0,0,0,4
1490000.0,4,4030,10,3.75,10800,2.0,0,0,3
585000.0,4,2430,8,1.75,7559,1.0,0,0,4
480000.0,4,2600,8,2.5,7787,2.0,0,0,3
1100000.0,5,4410,9,3.5,57063,2.0,0,0,4
290000.0,4,1330,7,1.0,8184,1.5,0,0,3
615000.0,3,1900,7,1.75,5000,1.0,0,0,5
300000.0,2,1100,7,1.0,7680,1.0,0,0,4
308000.0,3,1980,6,1.0,39150,1.5,0,0,3
750000.0,3,2400,9,2.5,7745,2.0,0,0,3
890000.0,4,3180,10,3.25,194278,2.0,0,0,3
288000.0,3,1190,6,1.0,7560,1.0,0,0,5
190000.0,2,630,6,1.0,6000,1.0,0,0,3
515000.0,5,2530,8,3.0,5105,1.0,0,0,3
235000.0,4,1690,5,1.5,11054,1.0,0,0,4
275000.0,2,940,6,1.0,5000,1.0,0,0,3
727500.0,2,1240,7,2.0,9119,1.0,0,0,4
650000.0,4,3040,7,2.5,6587,2.0,0,0,3
365000.0,4,1590,6,1.0,7085,1.5,0,0,3
662000.0,3,2500,9,1.75,36947,1.0,0,0,3
270500.0,3,1780,7,2.5,7848,1.0,0,0,3
200000.0,2,1360,7,1.5,1898,2.0,0,0,3
970000.0,4,4740,10,3.25,76230,2.0,0,0,3
160000.0,3,1010,7,1.5,9600,1.0,0,0,4
204000.0,3,1040,6,1.0,7405,1.0,0,0,4
358000.0,3,1610,7,2.25,6655,2.0,0,0,4
452000.0,4,1570,7,1.75,8268,1.0,0,0,3
595000.0,2,1510,7,2.0,4000,1.0,0,0,4
249000.0,3,1360,7,2.0,6082,1.0,0,0,3
346900.0,4,1970,8,2.5,5106,2.0,0,0,3
2130000.0,3,5403,12,2.5,24069,2.0,1,4,4
280000.0,4,1560,7,2.5,4350,2.0,0,0,3
318888.0,4,2320,8,1.75,12000,1.0,0,0,4
530000.0,3,2120,8,2.25,40518,1.0,0,0,3
375000.0,3,2120,8,2.25,18500,2.0,0,0,4
910000.0,4,3350,11,2.5,29242,2.0,0,0,3
782000.0,4,2380,10,2.5,9614,2.0,0,0,4
259950.0,2,1070,9,2.0,649,2.0,0,0,3
315000.0,4,2300,7,2.75,18360,1.0,0,0,4
215000.0,2,1320,6,1.0,8865,1.0,0,0,4
705000.0,3,2180,7,1.75,10221,1.0,0,2,4
1450000.0,3,4380,10,3.0,6320,2.0,0,3,5
451000.0,3,1790,7,1.75,9813,2.0,0,0,3
261000.0,2,750,6,1.0,8125,1.0,0,0,4
396000.0,3,1300,7,1.5,8280,1.0,0,0,5
725000.0,4,2990,9,2.5,29170,2.0,0,3,3
1950000.0,7,4640,11,3.5,15235,2.0,0,1,3
238000.0,4,1400,7,1.0,7242,1.5,0,0,3
750000.0,6,2750,8,1.75,9563,2.0,0,0,4
331500.0,4,2050,7,2.5,10271,2.0,0,0,3
460000.0,4,2230,7,3.0,108900,1.0,0,0,3
880000.0,3,2870,9,2.5,5163,2.0,0,0,3
863000.0,4,4120,10,2.5,22370,2.0,0,0,3
638700.0,3,2080,7,1.75,9162,1.0,0,0,3
435000.0,3,1840,7,2.5,5680,2.0,0,0,3
260000.0,3,1180,6,1.0,5350,1.5,0,0,4
671500.0,5,2160,7,2.75,4000,1.5,0,0,5
610000.0,3,1180,8,1.0,3400,1.5,0,0,3
405000.0,2,1160,6,0.75,15029,1.0,0,0,4
338900.0,4,1830,7,2.5,5612,2.0,0,0,3
720000.0,4,3200,10,4.0,7708,2.0,0,0,3
442000.0,5,2560,7,3.0,5445,1.5,0,0,4
650000.0,5,2550,8,2.75,5040,1.5,0,0,5
263500.0,3,1330,7,1.75,9917,1.0,0,0,3
300000.0,2,1220,7,1.0,75794,1.0,0,0,4
266000.0,3,1805,7,2.5,3402,2.0,0,0,3
530000.0,4,2320,8,2.5,5493,2.0,0,0,3
180000.0,3,1384,6,1.0,8960,1.0,0,0,4
619000.0,3,2720,9,2.5,6439,2.0,0,0,3
264000.0,3,1820,7,1.5,10608,1.0,0,0,4
730000.0,2,2130,7,2.25,4920,1.5,0,4,4
439000.0,4,2060,7,2.25,10070,2.0,0,0,3
268500.0,4,1420,7,1.75,7500,1.0,0,0,4
330000.0,3,1510,7,1.75,15744,1.0,0,0,3
640000.0,3,2160,8,2.5,4000,1.5,0,0,3
900000.0,3,3180,11,2.5,12600,2.0,0,0,4
370000.0,3,2110,8,2.25,13300,2.0,0,0,4
685000.0,3,2060,8,2.0,2900,1.5,0,0,5
265000.0,3,1820,7,1.75,32666,1.0,0,0,4
290000.0,3,1610,8,2.5,2937,2.0,0,0,3
296000.0,4,1780,7,2.5,3600,2.0,0,0,3
360000.0,4,1840,7,2.5,9611,2.0,0,0,3
240500.0,3,1460,7,1.75,10584,1.0,0,0,3
372500.0,2,1400,8,2.5,2958,2.0,0,0,3
595000.0,3,3370,9,2.5,14402,2.0,0,2,3
515000.0,4,3590,9,3.0,8249,2.0,0,0,3
1220000.0,4,3200,9,2.25,15367,2.0,0,0,4
507000.0,2,1670,8,1.75,6460,1.0,0,0,3
399950.0,4,2420,9,2.0,31465,1.0,0,0,3
185000.0,3,1430,7,1.75,10816,2.0,0,0,3
460000.0,3,1440,7,1.75,7070,1.0,0,0,3
435500.0,3,1450,7,2.25,4789,2.0,0,0,3
469000.0,4,3550,8,2.75,13938,1.0,0,0,5
531000.0,2,1270,8,3.0,1175,2.0,0,0,3
443500.0,2,940,7,1.0,6804,1.0,0,0,3
223000.0,3,1670,7,2.0,6824,1.0,0,0,3
590000.0,4,3100,8,3.5,15842,2.0,0,0,3
340000.0,2,1100,7,2.5,1760,3.0,0,0,3
650000.0,3,1870,8,2.0,3388,1.0,0,0,4
533600.0,3,1930,8,2.5,5080,2.0,0,0,4
695000.0,3,2540,9,2.75,4694,2.0,0,0,3
242000.0,3,1280,7,1.75,7524,1.5,0,0,4
425000.0,3,1820,7,2.25,8814,1.0,0,0,3
525000.0,3,1490,7,2.25,9414,2.0,0,0,3
485000.0,3,1880,8,2.5,5502,2.0,0,0,3
175000.0,3,1250,7,1.0,9775,1.0,0,0,3
210000.0,3,1440,8,2.0,7210,1.0,0,0,3
260000.0,3,1920,7,2.5,7415,2.0,0,0,3
577000.0,3,2060,7,2.5,5750,1.0,0,0,3
200000.0,3,1210,7,1.5,10588,1.0,0,0,4
605000.0,2,1760,7,1.75,5000,1.0,0,0,4
325000.0,3,990,6,1.0,6750,1.0,0,0,4
289500.0,3,960,6,1.0,6400,1.0,0,0,4
559950.0,3,1660,9,2.5,1458,3.0,0,0,3
1040000.0,3,1900,8,1.75,9375,1.0,0,1,4
543500.0,3,1270,7,2.25,2790,1.0,0,0,3
480000.0,4,3250,9,2.25,34293,2.0,0,0,4
218000.0,3,960,6,1.0,9633,1.0,0,0,5
565000.0,2,1330,7,1.75,6000,1.0,0,0,4
426700.0,3,2080,7,1.75,7700,1.0,0,0,5
650000.0,3,2690,8,2.5,11575,1.0,0,3,3
542000.0,2,890,7,1.0,3060,1.0,0,0,3
415000.0,3,1070,7,1.75,8000,1.0,0,0,3
214000.0,3,1200,6,1.0,8316,1.0,0,0,4
245000.0,3,1360,7,1.5,8910,2.0,0,0,5
314500.0,3,2050,8,2.0,13303,1.0,0,0,3
1120000.0,3,3000,9,1.5,5750,2.0,0,0,5
378000.0,2,1300,7,2.0,3850,1.0,0,0,3
305000.0,4,2250,7,2.5,9091,1.0,0,0,3
595000.0,5,3740,8,2.75,6750,1.0,0,0,4
729500.0,3,1660,9,2.5,1091,3.0,0,1,3
430000.0,3,2360,7,2.5,6699,2.0,0,0,3
240000.0,3,1760,7,1.75,6500,1.0,0,0,3
545000.0,3,1680,7,1.75,6200,1.5,0,0,3
530000.0,3,1320,7,1.75,2500,1.0,0,0,3
157000.0,1,870,6,1.0,26326,1.0,0,0,3
425000.0,4,1260,6,1.0,7645,1.5,0,0,3
220000.0,3,1000,6,1.0,6020,1.0,0,0,3
521000.0,4,2020,8,1.75,36400,1.0,0,0,4
325000.0,3,1920,7,1.0,6862,1.0,0,2,3
597500.0,3,2150,7,2.0,5400,1.5,0,0,4
337000.0,3,1470,7,2.5,3976,2.0,0,0,3
1000000.0,3,3180,10,2.5,10492,2.0,0,2,3
495000.0,3,990,6,1.0,6000,1.0,0,0,3
748000.0,4,2770,8,3.5,3330,2.0,0,0,3
888000.0,3,1250,7,1.5,8710,1.0,0,0,4
269900.0,3,1140,7,1.75,22267,1.0,0,0,3
496500.0,4,2250,7,2.5,14440,1.0,0,0,3
475000.0,3,1640,7,2.5,5097,2.0,0,0,3
312000.0,3,1255,7,1.5,1374,3.0,0,0,3
323000.0,3,1290,7,1.0,12231,1.0,0,0,3
331000.0,3,1300,7,1.75,9079,1.0,0,0,3
306000.0,3,1220,8,1.5,1086,3.0,0,0,3
655000.0,4,2630,8,2.5,4000,3.0,0,0,3
290000.0,3,1950,8,1.5,15954,1.0,0,0,4
1250000.0,4,3160,9,3.25,5000,2.0,0,0,5
460000.0,3,1550,7,1.75,4708,1.0,0,0,4
435000.0,4,1700,7,2.5,6380,1.0,0,0,4
664000.0,4,2510,8,2.75,11880,1.0,0,0,5
865000.0,4,1800,8,1.75,4180,2.0,0,3,4
385000.0,3,1800,8,1.75,18000,1.0,0,0,3
497000.0,3,1870,7,2.25,9315,1.0,0,0,3
280000.0,2,1010,7,1.0,3000,1.0,0,0,4
188000.0,2,1120,6,1.5,17487,1.0,0,0,3
478500.0,3,2090,8,1.0,4755,1.0,0,2,3
1150000.0,4,4370,11,3.5,18361,2.0,0,0,3
222000.0,3,1440,7,2.0,7187,1.0,0,0,4
609900.0,4,3190,10,2.5,7399,2.0,0,0,3
413000.0,4,2380,7,3.5,5809,2.0,0,0,4
400000.0,4,1420,7,1.0,4875,1.5,0,0,3
802541.0,5,2990,9,2.75,6768,2.0,0,0,3
320000.0,3,2680,8,2.5,7757,2.0,0,0,3
507000.0,4,2730,7,2.5,7649,2.0,0,0,3
387500.0,3,1220,6,1.0,8329,1.0,0,0,3
396000.0,3,1500,7,1.0,12616,1.0,0,0,3
373000.0,3,1830,8,1.75,11788,1.0,0,1,3
1480000.0,5,4570,10,2.5,19252,2.0,0,0,5
359900.0,4,2470,8,2.25,7698,2.0,0,0,3
410000.0,2,800,6,1.0,4342,1.0,0,0,3
690000.0,4,2900,9,2.5,23488,2.0,0,0,3
245000.0,3,1410,7,2.0,5760,1.0,0,0,3
700000.0,5,2830,8,2.5,25958,1.0,0,1,5
268000.0,4,1680,7,1.75,9966,1.0,0,0,3
225000.0,3,1760,7,1.75,26055,1.0,0,0,3
980000.0,4,2240,8,2.25,11034,2.0,0,0,3
795000.0,2,1380,5,1.0,5000,1.5,0,2,3
195000.0,2,820,6,1.0,5100,1.0,0,0,3
480000.0,4,2180,6,2.0,10575,1.0,0,0,2
485000.0,4,1400,7,2.0,3600,1.0,0,0,3
130000.0,2,880,5,1.0,9000,1.0,0,0,3
325000.0,2,1060,6,1.0,5703,1.0,0,2,4
440000.0,3,1530,7,1.75,7245,1.0,0,0,4
550000.0,4,2480,8,1.75,14782,1.0,0,3,3
310000.0,3,1490,6,1.75,7150,1.0,0,0,5
530000.0,3,3660,9,2.5,39478,2.0,0,2,4
390000.0,4,2340,8,2.5,8548,2.0,0,0,3
243000.0,3,1450,7,1.75,12125,1.0,0,0,4
639000.0,4,2210,9,2.5,9875,2.0,0,0,3
215000.0,4,1130,7,1.0,7400,1.0,0,0,4
405000.0,5,1550,7,1.75,10500,1.0,0,0,3
250000.0,4,1710,7,1.75,7140,1.0,0,0,5
405500.0,3,1010,7,1.5,8108,1.0,0,0,5
452000.0,6,2660,7,2.25,13579,2.0,0,0,3
730000.0,6,2660,7,2.25,13579,2.0,0,0,3
267000.0,3,1300,7,2.0,9644,1.0,0,0,3
289950.0,3,1670,7,2.5,6186,2.0,0,0,3
565000.0,2,960,7,1.0,4080,1.0,0,0,5
1580000.0,4,4670,12,3.25,51836,2.0,0,0,4
636000.0,3,2140,8,2.5,2770,2.0,0,0,3
350000.0,5,2520,8,3.0,5500,1.0,0,0,3
320000.0,3,1650,7,1.5,9380,1.0,0,0,5
210000.0,2,1440,8,1.75,5680,1.0,0,0,4
245000.0,2,1050,7,1.0,5900,1.0,0,0,3
328000.0,3,1470,7,1.75,7650,1.0,0,0,3
985000.0,4,4230,11,2.25,37769,2.0,0,0,3
501000.0,3,1970,8,1.75,7972,1.0,0,3,5
315000.0,3,1540,7,2.25,17424,2.0,0,0,3
403000.0,3,2090,8,2.75,8354,2.0,0,0,3
550000.0,3,2380,8,2.0,17950,2.0,0,0,4
347500.0,4,2156,9,2.5,3562,2.0,0,0,3
365000.0,4,2070,8,2.25,8893,2.0,0,0,4
588000.0,3,1910,8,1.0,8167,1.0,0,0,4
605000.0,3,1920,8,1.75,7400,1.0,0,0,4
1300000.0,3,3400,9,3.25,5979,2.0,0,0,4
233000.0,3,1400,7,2.0,9177,1.0,0,0,3
360000.0,4,2210,8,2.5,17715,2.0,0,0,3
459000.0,2,1170,6,1.75,4887,1.0,0,0,3
740000.0,3,2100,9,2.0,72745,1.0,0,0,4
305000.0,3,1160,7,1.0,9750,1.0,0,0,3
395000.0,3,1500,6,1.0,4000,1.0,0,0,3
560000.0,4,2940,8,2.5,6000,2.0,0,0,3
650000.0,4,2010,7,1.75,5070,1.0,0,1,4
449950.0,3,2170,7,2.5,4912,2.0,0,0,3
517500.0,3,1430,7,1.5,5200,1.0,0,3,4
435000.0,4,1510,7,1.5,6460,1.0,0,0,3
329999.0,3,1150,6,1.0,6908,1.0,0,0,3
950000.0,3,2150,8,1.75,4200,1.0,0,4,5
447000.0,3,1370,7,1.0,6001,1.0,0,0,5
699800.0,2,2380,8,2.5,6600,1.0,0,0,3
850000.0,3,1370,7,1.75,3850,1.0,0,0,5
316500.0,3,1600,7,1.75,14250,1.0,0,0,3
942500.0,5,3750,9,3.5,9612,1.0,0,2,4
1310000.0,2,3950,10,2.25,3938,2.0,0,4,3
856600.0,4,2400,9,2.25,13430,1.0,0,0,4
405600.0,5,2830,8,1.5,4000,2.5,0,0,4
565000.0,4,2440,8,2.5,22594,2.0,0,0,3
400000.0,3,1190,8,2.25,1149,2.0,0,0,3
374950.0,4,2730,7,2.75,4683,2.0,0,0,3
405300.0,3,2390,7,2.75,7939,1.0,0,0,5
560000.0,3,2060,8,2.25,31400,2.0,0,0,3
824000.0,4,2490,8,2.25,9864,1.0,0,0,4
260000.0,3,1100,7,1.75,10968,1.0,0,0,5
760000.0,4,2430,8,2.5,6099,1.0,0,0,5
405000.0,3,3170,10,2.5,12750,2.0,0,0,3
429900.0,4,2640,8,2.5,8625,2.0,0,0,3
341500.0,3,1130,7,1.5,7223,1.0,0,0,4
465250.0,5,1940,7,2.0,7642,1.5,0,0,3
450000.0,2,1100,7,2.0,3000,1.5,0,0,3
390000.0,3,1200,7,1.0,10800,1.0,0,0,4
420000.0,3,2000,8,2.25,8030,1.0,0,0,4
269950.0,3,1890,8,2.5,4838,2.0,0,0,3
493000.0,4,1910,7,2.0,2874,1.0,0,0,3
370000.0,4,2710,9,2.5,5880,2.0,0,0,3
305000.0,3,1250,7,1.0,23680,1.0,0,0,5
400000.0,3,1590,6,1.75,8219,1.5,0,0,5
320000.0,3,1240,8,1.5,1221,2.0,0,0,3
715000.0,4,2000,7,1.0,4800,2.0,0,0,4
650000.0,6,3610,8,2.75,10003,1.5,0,0,4
218000.0,5,1930,8,1.75,8040,1.0,0,0,4
500000.0,2,1280,7,1.0,5400,1.0,0,0,3
460000.0,4,2090,7,2.0,40419,1.0,0,0,4
232500.0,3,1940,7,1.5,9887,1.0,0,0,4
408200.0,3,1800,7,2.5,5761,2.0,0,0,4
522000.0,3,1730,7,1.75,8400,1.0,0,0,4
675000.0,4,2810,9,2.5,11120,2.0,0,0,3
1360000.0,4,3550,11,3.5,11000,1.0,0,2,3
249950.0,4,1330,6,1.0,7980,1.5,0,0,3
210000.0,2,750,6,1.0,34133,1.0,0,0,3
429950.0,4,1760,7,1.0,7216,1.0,0,0,3
737500.0,4,3200,9,2.5,36276,2.0,0,0,3
710000.0,4,1740,8,2.0,9000,1.0,0,0,5
470000.0,3,2100,8,2.5,4700,2.0,0,0,3
1100000.0,4,4270,12,3.5,40097,1.0,0,0,4
650000.0,3,1340,7,2.0,2720,1.5,0,0,3
1220000.0,4,3190,9,2.5,8684,1.0,0,3,5
422120.0,3,1630,8,2.5,4534,2.0,0,0,3
625000.0,5,2990,9,2.5,15085,2.0,0,0,3
385200.0,4,1550,6,1.0,7740,1.5,0,0,3
500000.0,3,1690,8,2.25,4964,2.0,0,0,3
308000.0,4,1960,8,2.25,12243,2.0,0,0,3
565000.0,3,2390,8,2.75,9966,1.0,0,0,5
581000.0,3,2600,7,2.5,4438,2.0,0,0,3
361000.0,3,1950,8,2.0,8698,1.0,0,0,3
345000.0,3,1250,7,1.0,7210,1.0,0,0,4
419000.0,2,1180,8,2.25,1253,2.0,0,0,3
347000.0,3,1680,7,2.5,4308,2.0,0,0,3
625000.0,4,2220,9,2.25,36085,2.0,0,0,3
379000.0,3,2660,8,3.25,17852,2.5,0,0,3
310000.0,3,1150,7,1.5,3323,2.0,0,0,3
250000.0,2,1130,6,2.0,5500,1.0,0,0,4
682000.0,5,2760,9,2.75,5000,2.0,0,0,3
246500.0,3,1430,7,2.0,8919,1.0,0,0,3
325000.0,3,1490,5,1.0,57381,1.5,0,0,4
310950.0,4,2030,8,2.5,4997,2.0,0,0,3
1100000.0,3,3010,9,2.0,5000,2.0,0,2,5
287500.0,3,1810,7,1.0,7200,1.0,0,0,4
431000.0,3,1810,7,1.0,7200,1.0,0,0,4
226000.0,3,970,6,1.0,5000,1.0,0,0,3
825000.0,3,2010,7,1.75,3090,1.5,0,0,5
175000.0,4,1300,6,1.0,6030,1.5,0,0,3
465750.0,3,1260,7,1.5,10350,1.0,0,0,3
659000.0,4,2610,8,2.25,24931,2.0,0,0,3
595000.0,3,1910,8,1.75,5753,1.0,0,3,3
350000.0,3,1780,8,2.25,16290,2.0,0,0,4
270000.0,4,1900,8,2.25,8600,1.0,0,0,4
662500.0,6,2450,7,2.25,25600,1.0,0,2,3
249900.0,3,1380,5,1.75,14000,1.0,0,0,4
324500.0,3,1920,7,1.75,11340,1.0,0,0,4
430000.0,2,1350,8,1.75,4003,1.0,0,0,3
419950.0,2,1350,8,1.75,4003,1.0,0,0,3
285000.0,4,2510,8,1.75,7440,1.0,0,2,4
332000.0,4,2470,8,2.5,7780,2.0,0,0,3
282000.0,4,1660,7,1.75,10725,1.0,0,0,3
320000.0,3,1340,7,1.0,5175,1.0,0,0,3
428750.0,3,1620,7,1.0,30736,1.5,0,0,4
330000.0,3,2300,8,2.25,35287,2.0,0,0,3
456500.0,4,2000,8,3.5,2309,3.0,0,0,3
352000.0,3,1640,8,2.25,11050,1.0,0,0,4
664000.0,4,1530,7,2.0,4080,1.5,0,0,4
628000.0,3,4000,9,1.75,11894,1.0,0,0,3
512000.0,3,1610,7,1.75,12555,1.0,0,0,3
254000.0,3,2070,7,2.0,9000,1.0,0,0,4
535800.0,4,1900,8,2.5,5790,2.0,0,0,3
287653.0,3,1050,7,1.0,16050,1.0,0,0,4
438000.0,3,1520,8,2.5,1304,2.0,0,0,3
450000.0,4,2390,7,1.75,23899,1.0,0,0,3
327000.0,5,2400,8,2.75,8050,2.0,0,0,3
370500.0,4,1790,7,2.5,6120,2.0,0,0,3
265000.0,3,1720,7,2.5,6271,2.0,0,0,3
450000.0,4,2980,8,2.75,13260,1.0,0,0,4
166600.0,3,1150,7,1.75,8690,1.0,0,0,4
245000.0,1,380,5,0.75,15000,1.0,0,0,3
565000.0,3,910,7,1.0,5212,1.0,0,0,3
539900.0,3,1650,8,1.75,10150,1.0,0,0,3
910000.0,3,2480,10,3.5,3200,2.0,0,0,3
280000.0,4,2050,8,2.5,7416,2.0,0,0,3
275000.0,3,1420,7,2.25,8549,2.0,0,0,4
467000.0,3,3460,7,2.5,6590,2.0,0,0,3
457500.0,3,1500,8,2.5,4445,2.0,0,0,3
381156.0,2,1320,7,1.0,3090,1.0,0,0,4
289999.0,5,2180,8,2.5,8240,1.0,0,0,4
642450.0,3,1830,7,1.75,4160,1.0,0,0,3
469950.0,3,1620,7,2.25,8701,1.0,0,0,3
795000.0,3,2920,8,2.0,13650,1.0,0,2,5
785000.0,4,3300,10,2.5,10514,2.0,0,0,3
860000.0,3,3060,10,2.25,12095,2.0,0,0,3
147500.0,3,1530,7,1.0,8498,1.0,0,0,3
390000.0,3,1910,7,2.0,11576,1.0,0,0,3
229000.0,3,1020,7,1.0,8100,1.0,0,0,3
185000.0,3,1150,6,1.0,8100,1.0,0,0,3
414900.0,3,1260,7,1.5,9570,1.0,0,0,3
200000.0,4,1920,6,2.0,4822,1.0,0,0,2
225000.0,4,1800,8,2.25,9350,1.0,0,0,3
720000.0,3,2040,7,1.75,4000,2.0,0,0,5
930000.0,4,2200,8,2.5,4000,2.0,0,0,5
1270000.0,5,3200,7,2.5,17204,1.0,0,0,3
700000.0,5,2400,7,3.25,3118,2.0,0,0,4
466000.0,2,1140,7,1.5,1058,3.0,0,0,3
374000.0,3,1330,7,1.5,10640,1.0,0,0,3
480000.0,3,1940,8,2.5,10035,2.0,0,0,4
740000.0,3,3000,9,2.5,25341,2.0,0,0,3
1010000.0,4,1820,8,1.0,5400,1.5,0,0,3
395000.0,4,2910,8,2.5,5000,2.0,0,0,3
340000.0,2,1090,6,1.0,6771,1.0,0,0,3
209000.0,3,1230,7,2.0,1340,2.0,0,0,3
431650.0,5,1710,7,2.5,7700,1.5,0,0,3
980000.0,5,3160,9,2.5,11470,1.0,0,0,4
660000.0,3,2680,9,2.5,28243,2.0,0,0,3
730000.0,4,2190,8,2.25,9009,2.0,0,0,4
291500.0,3,1260,7,1.75,9600,1.0,0,0,4
905000.0,4,2970,9,3.5,14486,2.0,0,0,3
800000.0,4,2570,10,2.5,50308,1.5,0,0,3
839900.0,4,3810,9,3.5,13592,1.0,0,1,3
200000.0,1,1010,8,1.5,1157,2.0,0,0,3
300000.0,3,1480,7,2.0,6698,1.0,0,0,4
530000.0,3,1250,7,1.75,6041,1.5,0,0,5
314950.0,3,1654,7,2.25,8479,2.0,0,0,3
255000.0,3,1410,7,1.75,9315,1.0,0,0,5
550000.0,5,2160,7,2.75,5720,1.0,0,0,5
435000.0,3,1400,6,1.0,4800,1.0,0,0,4
234000.0,3,1420,7,1.75,8738,1.0,0,0,4
615000.0,4,2500,8,2.25,10062,1.0,0,0,3
205000.0,3,1410,7,2.0,8384,1.0,0,0,3
384000.0,4,2100,7,1.75,7135,1.0,0,0,4
324000.0,3,1750,8,2.5,7208,2.0,0,0,3
645000.0,3,2070,7,1.75,5500,1.0,0,0,4
570000.0,3,1570,8,3.25,1777,2.0,0,0,3
324000.0,3,1920,8,2.5,5322,2.0,0,0,3
270000.0,2,1000,6,1.0,10320,1.0,0,0,3
290000.0,5,2120,7,1.5,7700,1.5,0,0,5
250000.0,3,1440,7,2.0,9220,1.0,0,0,3
342000.0,3,1660,7,1.75,16275,2.0,0,0,3
255000.0,3,1340,7,1.5,8450,1.0,0,0,4
800000.0,3,2380,9,2.25,11824,1.0,0,0,4
451000.0,3,1560,7,1.75,4049,1.5,0,2,3
990000.0,4,2780,7,2.5,10480,1.0,0,3,3
288400.0,4,1860,7,2.5,6687,1.0,0,0,4
420000.0,3,2390,8,1.5,4600,2.0,0,0,3
359000.0,2,1370,8,2.75,1140,2.0,0,0,3
300000.0,3,1320,7,2.5,2614,2.0,0,0,3
545000.0,5,2520,7,2.5,7863,1.0,0,0,3
288349.0,3,1250,6,1.0,18616,1.0,0,0,4
299900.0,3,1560,7,2.25,35026,1.0,0,0,3
891000.0,4,2330,7,2.0,5000,1.5,0,0,5
1200000.0,3,3660,9,2.0,22410,1.0,0,3,4
378000.0,4,2790,8,2.5,4650,2.0,0,0,3
299995.0,2,1060,6,1.0,7200,1.0,0,0,4
253000.0,3,2020,7,2.5,6564,1.0,0,0,3
350000.0,3,1580,7,2.25,47916,1.0,0,0,3
565000.0,4,2020,6,3.0,4300,1.5,0,0,3
315000.0,2,970,6,1.0,5665,1.0,0,0,4
570000.0,4,1490,7,3.0,6766,1.5,0,1,5
971000.0,5,4390,9,3.5,10140,2.0,0,0,3
915000.0,5,2750,9,2.5,5589,1.5,0,0,5
419000.0,4,2150,7,1.5,23568,1.0,0,0,4
260000.0,4,1810,7,1.75,7480,1.0,0,0,3
1320000.0,3,2230,9,3.0,12968,2.0,0,0,3
369950.0,3,2430,7,1.0,10720,1.0,0,0,3
1030000.0,3,3680,10,2.5,13384,2.0,0,0,3
435000.0,5,1410,6,1.0,6750,1.5,0,0,3
601000.0,3,1330,8,1.75,6743,1.0,0,0,3
460500.0,3,1490,7,1.0,10650,1.0,0,0,3
720000.0,3,2020,8,2.5,1159,3.0,0,3,3
851000.0,4,3130,10,2.5,13202,2.0,0,0,3
550000.0,4,2670,7,3.0,5000,2.0,0,2,3
700000.0,4,1980,7,1.0,4560,1.5,0,0,3
323000.0,3,2100,7,1.75,14850,1.0,0,0,4
345500.0,3,1350,6,1.0,8581,1.0,0,0,5
378000.0,4,2140,7,1.5,7920,1.0,0,0,3
650000.0,4,2208,8,2.0,5000,3.0,0,0,5
385000.0,3,1010,7,2.0,7380,1.0,0,0,3
425000.0,2,970,7,1.0,2970,1.0,0,0,3
210000.0,4,1520,6,2.0,6174,1.5,0,0,5
630000.0,4,2740,9,2.5,43101,2.0,0,0,3
335000.0,3,1570,7,1.75,7500,1.0,0,1,3
196500.0,3,1320,7,1.0,9000,1.0,0,0,3
582800.0,4,2550,8,2.75,7636,1.0,0,0,3
440000.0,3,1560,7,1.75,7207,1.0,0,0,3
752500.0,4,2360,8,2.25,8616,2.0,0,0,4
532500.0,3,1330,7,1.75,5000,2.0,0,0,4
265000.0,3,1070,7,1.0,9000,1.0,0,0,4
397500.0,3,1510,6,1.25,13737,1.0,0,3,4
524250.0,3,1710,8,2.5,3469,2.0,0,0,3
765000.0,4,2790,10,2.75,10819,2.0,0,0,3
648000.0,4,2620,9,2.5,5450,2.0,0,0,3
469500.0,5,2970,8,2.5,24759,1.0,0,0,4
237500.0,3,1050,7,1.75,7854,1.0,0,0,4
216000.0,3,1280,7,1.0,8712,1.0,0,0,4
427200.0,3,1030,7,1.0,8400,1.0,0,0,4
280000.0,3,1900,8,2.25,7800,1.0,0,0,4
718000.0,5,3070,9,3.0,9804,1.0,0,0,4
420000.0,2,1760,8,2.75,4139,2.0,0,0,3
